ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
0.7257610212975891,0.3523894924656673,0.13738965424609967,0.8125044975688129,0.6367429943564178,0.18729997487035344,0.37783827994204905,0.802094129059915,0.6493345675944667,1.0
0.6331933895242912,0.41712721415491844,0.5762488084845659,0.5901272763158878,0.45717940172378546,0.3375234509386083,0.2427038000069573,0.2868546337447726,0.5138399999484877,1.0
0.5316836636880792,0.7644765980163148,0.1351824302146356,0.3028897054747486,0.6142443019081967,0.27587275354207885,0.9270953478586108,0.7424405530221959,0.516973860591856,1.0
0.6332118638992967,0.31446187728807673,0.4765338582581218,0.9054056326698362,0.01846783834317184,0.13103271462925192,0.6591012872539537,0.9999999999999998,0.7499804377988982,1.0
0.10392866196405048,0.3491417969031809,0.8060428980428611,0.29407886349617784,0.4417311271674691,0.5140009359388331,0.3740068170892149,0.2111272302858042,0.3895272422106906,1.0
0.19334216226898965,0.3933115042149175,0.3337567744487528,0.8166550474987617,0.9999999999999999,0.3400284862255838,0.24848585938836926,0.4745810151819677,0.532975831329662,1.0
0.5233812002690001,0.6616474967000073,0.3326577959244587,0.5892462928538587,0.6642068765374621,0.32221675330238714,0.4991101315972649,0.30016871028122094,0.38349919546576144,1.0
0.5248212520194279,0.14210225934108572,0.2382476436944778,0.4000785295898797,0.1230483760081924,0.26597093473689315,0.5449287266162514,0.4548127642047328,0.7408922202950111,1.0
0.3438086836353497,0.774817058022218,0.667071046375207,0.03321549016179187,0.0,0.6714776872714658,0.40562404798253093,0.3125749626494734,0.27676653359140574,1.0
0.25935076214090436,0.6564793561820387,0.05987578848491082,0.4122883555684782,0.2884598809099237,0.3008528413627838,0.4194390927320285,0.7891205170125486,0.4282595055470688,1.0
0.3852795335443577,0.27716178871996666,0.5146260393274725,0.8977311374482594,0.197401388114684,0.6397379306384798,0.21520194632183953,0.5049297491247637,0.35780672427630233,1.0
0.0347723407262896,0.7416153975070418,0.0,0.5591391636376933,0.4536316354299414,0.4166895992386249,0.3961724163117336,0.5562530933446066,0.0,1.0
0.5092346716181364,0.1315747997804082,0.9002861626176699,0.2524799474960019,0.1436025480934484,0.3600102127217707,0.43052069738494103,0.47127763673868306,0.4711863998827377,1.0
0.3395331195764103,0.6767344408409206,0.10796771878290706,0.5718074315029728,0.2562241848244363,0.5501215792508694,0.5402316642046314,0.2661385554650087,0.3610548607843307,1.0
0.7376254699684154,0.551870904503753,0.21477455667906092,0.5182271741417406,0.7599256712768854,0.09034846302235144,0.5683208019373691,0.6911439839316809,0.2506316032789272,1.0
0.0,0.20904900634249496,0.16950591188294317,0.3296893298601066,0.46370980637672604,0.004146767130862705,0.41795699500003525,0.41870110679268063,0.8767452630139485,1.0
0.2681831593092835,0.2480999627399733,0.8155766017095544,0.24865828654910832,0.9999999999999999,0.030559920319967182,0.4849607706982041,0.6889044291328017,0.3593429265954679,1.0
0.4736602678567017,0.39311506813860103,0.30833373747650233,0.6899338137867737,0.7435740989478269,0.0,0.2619118111022495,0.5470246325106506,0.30795279956482674,1.0
0.05536816125114141,0.9662992178677459,0.015751116817620092,0.8162010788605369,0.28094450723798375,0.4810468611263462,0.6746919635708677,0.7534922654764432,0.6039241044208219,1.0
0.8723195353131636,0.34738127942760827,0.7716596634503592,0.5354131204825002,0.48487103343867954,0.48083530806420094,0.24321178382906616,0.5744439734519693,0.2712248914448614,1.0
0.4692955366969194,0.2357350198335511,0.4716843531425834,0.7117575401969516,0.5008168198896226,0.5369237729072004,0.4723021849890684,0.5804386699670954,0.3743391922521496,1.0
1.0,0.7267454447840506,0.19993891468834818,0.4292967688973198,0.28448858253403464,0.21815442130582538,0.4491668939711021,0.4776822939503308,0.9217059030064227,1.0
0.5362424069970024,0.7969569137274958,0.22634809375459594,0.620180146964912,0.6976492592521606,0.350888659925914,0.5808435156628197,0.48961673320526683,0.3039286960272142,1.0
0.5018220761950405,0.5184081436098613,0.5818091393681821,0.43127305598989246,0.6689808278985758,0.5358156056331054,0.36384200960229696,0.23358893759640237,0.1547259181644688,1.0
0.2797628147201946,0.39116231437981186,0.1483531115394907,0.3250937546840303,0.7645206315572374,0.3919698588518256,0.6309863739317059,0.0019611160228785174,0.5365966866305129,1.0
0.3588477471852449,0.817132914632559,0.5558868280851894,0.8760812815761618,0.46542675082085194,0.6107347821742592,0.6783313984926558,0.5589310821249239,0.05395588130228768,1.0
0.38136433367177347,0.3822342291911847,0.5511289611405273,0.9346470565822105,0.3379363761524071,0.6182495258573537,0.7907373273609073,0.371234378115553,0.21684038910611586,1.0
0.15505947547172355,0.3058211576487787,0.5459130564731538,0.544464916522805,0.38006698152235185,0.20730102441168158,0.42594691802934004,0.49955961679099087,0.4816042765857179,1.0
0.5307304157038686,0.47800909233503847,0.7466840372406968,0.7722751485183983,0.09742577940870478,0.9831116090605134,0.4515616123753781,0.48470164340020605,0.49491463349461684,1.0
0.29592004112688575,0.5208429074838293,0.39980631280733003,0.8355790449707892,0.45075566376337706,0.07999555893653099,0.4073286143010142,0.648539482751804,0.8190349098829124,1.0
0.12792301384929783,0.7239057821219449,0.2701147537428908,0.4893703040645922,0.42976931959382225,0.22069933339409115,0.6242992933718787,0.742293819598249,0.4830790814473946,1.0
0.7770836234100649,0.5017421568690914,0.10442440690642507,0.6233365094399095,0.49318421183862193,0.7584814785044747,0.3457947846120256,0.8661609043620816,0.0,1.0
0.46659986158476424,0.38627102727740714,0.22281604144729536,0.49987504859093507,0.4459391397395437,0.6444249317955985,0.9999999999999999,0.43633521226668837,0.5723723894646333,1.0
0.22355128276849084,0.68401481162855,0.3942194928602238,0.4468769761340428,0.6387961020435815,0.07876028830124998,0.48810922307378124,0.3754793301895998,0.4425193387307904,1.0
0.41367656056265134,0.792810233640004,0.3518237659223368,0.0873320488650054,0.9999999999999999,0.37908124426984835,0.30275907779605765,0.6299634519006594,0.6609067431506923,1.0
0.5240408176305013,0.3375168999094981,0.7975518903294412,0.9010176935450096,0.01315182700181472,0.4910969249206503,0.673556861870238,0.7709501215885463,0.6709041615974919,1.0
0.17355164202898488,0.6471321774755701,0.3981022676556489,0.5381639965795475,0.22265007331024694,0.839149519938957,0.5406036352145623,0.44859432700876106,0.37058588362863404,1.0
0.40472891822156376,0.851468536399081,1.0000000000000002,0.19972649720181945,0.0,0.42647412262984863,0.2934047429735628,0.5875875357233873,0.9535579588613411,1.0
0.36323329961818357,0.023399363862115385,0.706835479534501,0.4720482617974674,0.0,0.31003581252965473,0.7477901820127889,0.5966108871987416,0.37530414890853425,1.0
0.47975236255499026,0.5584717470388794,0.12742196978854026,0.45008417116411004,0.8065677514134681,0.4929942433887185,0.5272349603782222,0.5477003078649347,0.46173745084144224,1.0
0.7567333956761464,0.29980555888999816,0.4831303270118178,0.6728310724456902,0.49604873639242075,0.6380750578774697,0.5283725822147118,0.4765595623641305,0.14233223936998557,1.0
0.27529925432477187,0.4266056032642619,0.5715446591344764,0.2746589087064276,0.49523453028261977,0.0816061333636488,0.3527281395997414,0.0,0.5640661858905114,1.0
0.8536807923245144,0.2563197047483314,0.9680975650777208,0.4617448544651152,0.4482695494374189,0.19144216302476763,0.3802394166370616,0.45210301586212853,0.6771173285253238,1.0
0.22632172426929453,0.6762697487292937,0.19727381384373208,0.24299302187784882,0.8387380600162527,0.6173517824756648,0.20590746023388506,0.6285381262543328,0.8388837808359706,1.0
0.9054871600078978,0.4023652620367432,0.6834492240813719,0.2490215777410657,0.9999999999999999,0.9541323993274788,0.7887162285483271,0.177297237937656,0.5027770497033093,1.0
0.18233772516715818,0.7868179140611867,0.29668478058437775,0.5269615338475744,0.5471746544720903,0.38690030460675906,0.39287103826436903,0.3364230595244117,0.31936470444638754,1.0
0.6611016565612773,0.619418228962709,0.4566244069759482,0.4387960655339947,0.45169279205566576,0.2662522670836567,0.478416253125542,0.34135077656540946,0.7924229925112601,1.0
0.5570621455950143,0.5133133429765694,0.5710687073586185,0.5097380038864718,0.08312337493753058,0.2914245663386317,0.41486080768007366,0.5702201991462816,0.4495251419432841,1.0
0.11454429999636834,1.0000000000000002,0.29804662052101133,0.0625572503872534,0.7833280528184055,1.0,0.22414911309902025,0.8043318095417862,0.25753201523824987,1.0
0.6224605465711799,0.6903881312723448,0.1921926454045805,0.6516400090541941,0.28049929683653485,0.16936323866806113,0.8480046160775294,0.5273891210658027,0.5444505952118867,1.0
0.9247162740960395,0.2795750216801478,0.16676321118322945,0.5160785594164878,0.8343223863954725,0.2716205460901865,0.3483327147012677,0.5522205779718006,0.021161028385339287,1.0
0.6075811884644554,0.7851835270592578,0.19029154722258682,0.5822122144050226,0.394549506874788,0.41801543359508714,0.6082001057595972,0.11251743198412134,0.6355286445154166,1.0
0.5679569710070105,0.7125748020833856,0.2013216091010318,0.43077974269226393,0.7493300652486581,0.6459767204448071,0.06805630892722658,0.44651486838656745,0.5993517101864906,1.0
0.38427541929652687,0.5533683704537717,0.5639412958252008,0.2691370876038652,0.4259530276666537,0.9336012808036949,0.37448850872209655,0.33978649220134294,0.29910741709493527,1.0
0.908125611090203,0.7374851399966172,0.6968423646429066,0.4507027662966193,0.5596759659955405,0.0,0.4635064283933154,0.5648667785193314,0.721361079097116,1.0
0.2733909775629936,0.2908121881774366,0.554659709208154,0.8196020832057405,0.9999999999999999,0.5253930208852258,0.21336042765714486,0.27634366027097984,0.47463442523746086,1.0
0.9537803304771131,0.5077161899315225,0.8973822967801579,0.5451867164474785,0.0,0.7840164993446894,0.0,0.7069237102267398,0.3035437799879137,1.0
0.15475450899475368,0.45817788729595066,0.650979022572604,0.13638443373467646,0.2826110405991006,0.14689742014520357,0.2445820840458307,0.9999999999999998,0.3519075585725003,1.0
0.4952257544698491,0.564930853439389,0.5231683383207982,0.20600108662248912,0.2294410696571051,0.4538975796740922,0.3904377771952262,0.33486782099118756,0.48218115891807634,1.0
0.7266406508563326,0.20842529026203244,0.3086181776097465,0.8020769509520898,0.34174622961827694,0.7039608361892874,0.34548429666874647,0.27886182688237193,0.4345014688571224,1.0
0.4102846576779086,0.47066336126469666,0.5203095860721609,0.5259995309089407,0.9039874507315087,0.7136147278234537,0.5426630361508362,0.7437409576338356,0.6200537203513735,1.0
0.4442558059202496,0.718448185399899,0.27741163575710837,0.49522380257161036,0.7642032799092904,0.18829784776178482,0.6050699090425826,0.4136175587311973,0.8010695458158664,1.0
0.5413093812412163,0.45555371455484467,0.37286640105162927,0.4423369302458763,0.3810531266744366,0.08818810936576943,0.16565428613752992,0.1892839353581735,0.8327903284646869,1.0
0.4282629819166223,0.6191350465770267,0.07917166496431383,0.6397644815919135,0.7593943977688943,0.3942522828968139,0.8773283722783635,0.653517122629618,0.04585499520654235,1.0
0.4893419692026509,0.424798644973923,0.9660057237053972,0.7817069015025588,0.18964912484198898,0.22588164724068502,0.0,0.07306180663339396,0.0,1.0
0.1719530758406037,0.0,0.09446565501944876,0.280269321936109,0.861499489323364,0.08951297251053403,0.40237595054232833,0.7621429560832449,0.685845704486926,1.0
0.9609178743504615,0.30247296517415395,0.23526514536803064,0.5005151904823076,0.2910992186061496,0.3362938362278054,0.45000192957008206,0.6034513854316613,0.31764608484784973,1.0
0.9537803304771131,0.5077161899315225,0.8973822967801579,0.5451867164474785,0.0,0.7840164993446894,0.0,0.7069237102267398,0.3035437799879137,1.0
0.5330268084775411,0.5308725498840141,0.33554650493564947,0.2675978008670047,0.5208098660636237,0.4177542965953598,0.36142670564945734,0.3579198742031632,0.6130647881439835,1.0
0.617024232221646,0.39568954544695767,0.8161340211938453,0.33880966961238856,0.19617119702986668,0.0,0.5156553187820294,0.6581087651925237,0.3399686342982944,1.0
0.892086605332969,0.7189011749551821,0.7260823906610124,0.9999999999999999,0.37968950825776143,0.6878327587437298,0.9028745169631602,0.7660330710794947,0.2817053266198334,1.0
0.4286644633203932,0.0,0.1931850760590629,0.20524118856937246,0.1568686090850035,0.7494578069096434,0.56874006143293,0.853591842806724,0.47540269888883646,1.0
0.13620985475936942,0.5985185577433082,0.24006613440117353,0.24752325310519063,0.603392794635259,0.3882465562441531,0.2730480147749149,0.817994495322433,0.28173847840252075,1.0
0.21318249925818727,0.32266773581457686,0.6150644700987631,0.27146034534027746,0.7531982546855555,0.7270469243908206,0.7748739951202197,0.5317818161092829,0.7280284891450134,1.0
0.2103555582034426,0.4226041683890407,0.860565749652549,0.9243844492672472,0.5631572111707204,0.19783426728248477,0.4860751447063084,0.5856442578528837,0.3842726464993322,1.0
0.8022445019358722,0.16870477636790365,0.3559391676213708,0.9999999999999999,0.762113298255358,0.5870377596372542,0.6114188014670963,0.43020684134771625,0.9539716178426095,1.0
0.32456311648800784,0.07937722685661541,0.11015691470364036,0.8361747183804786,0.9999999999999999,0.4172906300253225,0.5622745908102742,0.21233881374040336,0.9385429606654987,1.0
0.6411612832942349,0.0,0.020708420981442044,0.4470661990800774,0.45921892049460417,0.7929814579600787,0.7852512734357002,0.0,0.4571103985021887,1.0
0.7018280320962986,0.5223907262365893,0.6266828616744963,0.3877246741436112,0.40655067538267115,0.708034889578255,0.5994761633700464,2.1171560697141878e-05,0.6906754779588422,1.0
0.9508190577503488,0.4995400086341549,0.0,0.9654447162670359,0.9999999999999999,0.4921361655125142,0.6369013480570787,0.6028300061780245,0.37868430912302475,1.0
0.6464988225069161,0.7251242082236073,0.0,0.6684745475097478,0.9999999999999999,0.2426985657571249,0.355155715520712,0.6303959535059921,0.5065026962182115,1.0
0.896600263194455,0.3269854468067952,0.9460726275044549,0.16326723058607673,0.9999999999999999,0.6830595972094545,0.3959669167647532,0.22001196873090623,0.5788598827003086,1.0
0.31981326246055763,0.15434619434181635,0.16584777069982037,0.38420348557444656,0.9431097457172833,0.3473807026822562,0.9629718425544034,0.1384348362978886,0.8241910769718147,1.0
0.6611016565612773,0.619418228962709,0.4566244069759482,0.4387960655339947,0.45169279205566576,0.2662522670836567,0.478416253125542,0.34135077656540946,0.7924229925112601,1.0
0.5653234139710303,0.6188630395028568,0.8089406596505077,0.6735255092685947,0.7087810406331477,0.5326783795175277,0.8586388387084736,0.4138066819651408,0.41330531480213645,1.0
0.16420247192404713,0.7120737851384373,0.45584169905640887,0.47235590862309434,0.6063025758892768,0.630174354993525,0.4066480196075917,0.7109900906812521,0.7544043390137463,1.0
0.5755677533202678,0.4095228063591566,0.6534934182626173,0.2569056488359758,0.015563622285992784,0.46388854934985646,0.4862827130144918,0.9352031534843345,0.7042831063079741,1.0
0.4403737381925326,0.3925212011502094,0.4467828509051508,0.5135661916118971,0.4505394778846322,0.7817551700448706,0.23881802572367544,0.678646283370075,0.2688526834954358,1.0
0.575370371494317,0.613633885037835,0.04166611743140003,0.7314743247498734,0.7456954948813955,0.12453321681738244,0.30399728353450384,0.8509708493650237,1.0,1.0
0.41746868836386963,0.471659300452374,0.06139333179296125,0.42121829098873054,0.8036947362563365,0.4452341695468729,0.341833870798841,0.49704278844638167,0.22189126036636986,1.0
0.2949994942590236,0.8359525548697959,0.38055682907755345,0.36616011093700673,0.5486098131339181,0.38560613300774793,0.8922363825093297,0.47491795077388543,0.6448262725336003,1.0
0.42959962312119804,0.7363185823063301,0.31671761518490926,0.3114846515654948,0.6623714554664863,0.2626930002404475,0.18017628520799994,0.4303401739515139,0.30807350098476866,1.0
0.5687437858146803,0.6371507426819897,0.09315851971877559,0.6806098229554876,0.7832009313709523,0.1782418471405547,0.6224794580917825,0.5310548702308977,0.9166195418402892,1.0
0.48303447826184476,0.36679202892532337,0.532090593559537,0.43773815379966374,0.38669991035961315,0.33442497192291254,0.28563799515222454,0.6310302022911184,0.20308675635474893,1.0
0.0,0.21232702647474633,1.0000000000000002,0.0,0.0,0.37270691321184324,0.6565723904285979,0.3033049274320059,0.5483845007396165,1.0
0.37687713595154276,0.4248788990857365,0.2793335414068482,0.5319907002012523,0.476049781805215,0.1270234316653684,0.29327895018913575,0.20605191531358452,0.3894525054018032,1.0
0.6486106458612806,0.6244951534517197,0.8933972014702816,0.6905651964235203,0.0,0.7516913048473887,0.9088549148707363,0.630910152807731,0.2721485716886216,1.0
0.4132409567673585,0.3741383713595674,0.5622261954291812,0.8667445999703485,0.5264688835570599,0.6962986404485467,0.38633343614945165,0.7140832589118656,0.6662952327159064,1.0
0.6224605465711799,0.6903881312723448,0.1921926454045805,0.6516400090541941,0.28049929683653485,0.16936323866806113,0.8480046160775294,0.5273891210658027,0.5444505952118867,1.0
0.127311750118835,0.9852736962964462,0.15986414101873392,0.11775360882381308,0.665423495424988,0.1348538056773549,0.7602448310971004,0.34421856149711116,0.25641692785015147,1.0
0.7778492684532321,0.7643668024957379,0.0,0.9999999999999999,0.13880065382992995,0.2732749563874469,0.6323911143362339,0.6959045372741929,0.7084810817926763,1.0
1.0,0.3290660526118111,0.6402472045284899,0.48823362114270696,0.12709974294564647,0.0,0.7875641237968105,0.33060043580551657,0.5575248913823163,1.0
0.4520658631772267,0.25048228019931573,0.8760238283599627,0.2246524598742034,0.17921536786402426,0.7841905575276913,0.5181035972577119,0.724138521030492,0.7320788492927224,1.0
0.41365222483017144,0.3359793298404543,0.7744484814084047,0.47992761821425844,0.4501960024133989,0.6412156806191109,0.6428689318343368,0.41674394611528653,0.7169064133366806,1.0
0.3444382296406491,0.49878755675518893,0.34353443715831666,0.8334915032257151,0.5591468824118236,0.4589203770462719,0.7488095712476159,0.8277565290780393,0.5783942462387249,1.0
0.43509037786790516,0.2752826041824209,0.4408973589748056,0.7967651881827398,0.3944390460345296,0.8004682913075922,0.38900946595275115,0.33705235485410745,0.27589129560251324,1.0
0.3458274998952986,0.06555166713875404,0.0,0.0,0.8587362880469496,1.0,0.4339637183631876,0.5487837067525395,0.6156888530772584,1.0
0.7274868164130298,0.6566784864398101,0.42161445160285116,0.553558662351494,0.1735507508224075,0.2552387450492914,0.27139672788341285,0.6854889379609486,0.8794459094781396,1.0
1.0,0.3290660526118111,0.6402472045284899,0.48823362114270696,0.12709974294564647,0.0,0.7875641237968105,0.33060043580551657,0.5575248913823163,1.0
0.31396899828315017,0.7267917252177543,0.0,0.5526658277377291,0.5151003144814824,0.122693439069608,0.24655999180801946,0.01859907996607757,0.5153585176944284,1.0
0.4102846576779086,0.47066336126469666,0.5203095860721609,0.5259995309089407,0.9039874507315087,0.7136147278234537,0.5426630361508362,0.7437409576338356,0.6200537203513735,1.0
0.5221447794429471,0.753404906962894,0.6643631082027055,0.6234994936546829,0.4247651574090602,0.34847229728469853,0.5813850166626915,0.8154219837486533,0.1415113576613311,1.0
0.7810660817146307,0.007899487901883606,0.28476819663647013,0.5843518229714991,0.5412835320874108,0.3716881286667748,0.7078393998047311,0.30483152153279897,0.8379460532598179,1.0
0.7108621957110772,0.23531152713846953,0.23740572877373092,0.7169896613726163,0.2802829277807174,0.641468156539572,0.5924877828765739,0.6015374559881083,0.38505713269937386,1.0
0.3616142053313402,0.32112924503877366,1.0000000000000002,0.009828971216669258,0.2965431065766675,0.6604841990282244,0.8737454294644647,0.49088149275380144,0.4117110100396355,1.0
0.9508190577503488,0.4995400086341549,0.0,0.9654447162670359,0.9999999999999999,0.4921361655125142,0.6369013480570787,0.6028300061780245,0.37868430912302475,1.0
